ticker,category,bin,direction,p,y,gross_pnl,fee,net_pnl
KXWNBA3PT-26JUN11PHXDAL-DALAFUDD35-2,Sports,"(0.5, 0.6]",-1,0.6,0.0,0.10999999999999999,0.006853,0.10314699999999999
KXNHLMENTION-26JUN11VGKCAR-CROS,Mentions,"(0.9, 1.0]",-1,0.93,1.0,-0.5399999999999999,0.017388000000000004,-0.5573879999999999
KXNHLMENTION-26JUN11VGKCAR-SHOR,Mentions,"(0.7, 0.8]",-1,0.77,1.0,-0.6699999999999999,0.015477000000000003,-0.6854769999999999
KXNHLMENTION-26JUN11VGKCAR-OVER,Mentions,"(0.9, 1.0]",-1,0.9082,1.0,-0.5318,0.0174292132,-0.5492292132000001
KXNHLMENTION-26JUN11VGKCAR-SLAP,Mentions,"(0.3, 0.4]",-1,0.4,0.0,-0.03499999999999992,0.0006930000000000006,-0.03569299999999992
KXWCSPREAD-26JUN11KORCZE-CZE2,Sports,"(0.1, 0.2]",1,0.15,0.0,-0.19999999999999998,0.011200000000000002,-0.2112
KXAAAGASD-26JUN12-4.065,Economics,"(0.8, 0.9]",-1,0.8833,1.0,-0.4867,0.0174876177,-0.5041876177
KXAAAGASD-26JUN12-4.100,Economics,"(0.8, 0.9]",-1,0.8565,1.0,-0.5135,0.0174872425,-0.5309872425
KXAAAGASD-26JUN12-4.105,Economics,"(0.8, 0.9]",-1,0.8565,1.0,-0.5185,0.0174760425,-0.5359760425
KXAAAGASD-26JUN12-4.110,Economics,"(0.8, 0.9]",-1,0.8565,0.0,0.5315000000000001,0.0174305425,0.5140694575000001
KXAAAGASD-26JUN12-4.120,Economics,"(0.8, 0.9]",-1,0.8552,0.0,0.48019999999999996,0.017472557200000002,0.46272744279999994
KXAAAGASD-26JUN12-4.125,Economics,"(0.8, 0.9]",-1,0.85,0.0,0.475,0.017456250000000003,0.45754374999999997
KXAAAGASD-26JUN12-4.095,Economics,"(0.8, 0.9]",-1,0.8565,1.0,-0.5135,0.0174872425,-0.5309872425
KXAAAGASD-26JUN12-4.090,Economics,"(0.8, 0.9]",-1,0.87,1.0,-0.5,0.0175,-0.5175
KXAAAGASD-26JUN12-4.085,Economics,"(0.8, 0.9]",-1,0.85,1.0,-0.52,0.017472,-0.5374720000000001
KXAAAGASD-26JUN12-4.080,Economics,"(0.8, 0.9]",-1,0.8833,1.0,-0.4867,0.0174876177,-0.5041876177
KXAAAGASD-26JUN12-4.075,Economics,"(0.8, 0.9]",-1,0.8833,1.0,-0.4867,0.0174876177,-0.5041876177
KXAAAGASD-26JUN12-4.070,Economics,"(0.8, 0.9]",-1,0.8833,1.0,-0.4867,0.0174876177,-0.5041876177
KXAAAGASD-26JUN12-4.140,Economics,"(-0.001, 0.1]",1,0.1,0.0,-0.475,0.017456250000000003,-0.49245625
KXAAAGASD-26JUN12-4.115,Economics,"(0.8, 0.9]",-1,0.8565,0.0,0.48150000000000004,0.0174760425,0.46402395750000003
KXWCSCORE-26JUN11KORCZE-KOR1CZE2,Sports,"(0.9, 1.0]",-1,0.99,0.0,0.495,0.017498250000000003,0.47750175
KXWCMENTION-26JUN11KORCZE-TRUM,Mentions,"(-0.001, 0.1]",1,0.03,0.0,-0.485,0.01748425,-0.50248425
KXWCMENTION-26JUN11KORCZE-AKRN,Mentions,"(0.3, 0.4]",-1,0.341,0.0,-0.10400000000000009,0.0006930000000000006,-0.10469300000000009
KXUKGDPMOM-26JUN12-T0.6,Economics,"(-0.001, 0.1]",1,0.04,0.0,-0.535,0.01741425,-0.55241425
KXUKGDPMOM-26JUN12-T0.7,Economics,"(-0.001, 0.1]",1,0.04,0.0,-0.535,0.01741425,-0.55241425
KXUSMICHCSP-26JUN12-T44.0,Economics,"(0.4, 0.5]",-1,0.47,1.0,-1.025,0.0006930000000000006,-1.025693
KXUSMICHCSP-26JUN12-T45.0,Economics,"(0.4, 0.5]",-1,0.43,1.0,-1.065,0.0006930000000000006,-1.065693
KXNASDAQ100U-26JUN12H1000-T28299.99,Financials,"(0.9, 1.0]",-1,0.99,1.0,-0.025000000000000022,0.0017062500000000016,-0.026706250000000025
KXWTAMATCH-26JUN11DARRAK-DAR,Sports,"(0.5, 0.6]",-1,0.53,0.0,0.10499999999999998,0.00657825,0.09842174999999999
KXHEARINGMENTION-26JUN12-ORAC,Mentions,"(0.5, 0.6]",-1,0.5567,1.0,-0.8933,0.006672057700000001,-0.8999720577
KXHEARINGMENTION-26JUN12-TRAV,Mentions,"(0.7, 0.8]",-1,0.75,1.0,-0.7,0.014700000000000003,-0.7147
KXHEARINGMENTION-26JUN12-MISS,Mentions,"(0.5, 0.6]",-1,0.5621,1.0,-0.8878999999999999,0.006967351300000006,-0.8948673513
KXHEARINGMENTION-26JUN12-DOGE,Mentions,"(0.5, 0.6]",-1,0.5047,0.0,0.05469999999999997,0.0036195536999999987,0.05108044629999997
KXLATENIGHTMENTION-26JUN12-RONA,Mentions,"(0.5, 0.6]",-1,0.5519,1.0,-0.9331,0.004369707299999998,-0.9374697073
KXLATENIGHTMENTION-26JUN12-ENGL,Mentions,"(0.8, 0.9]",-1,0.83,1.0,-0.655,0.015818250000000002,-0.6708182500000001
KXLATENIGHTMENTION-26JUN12-RED,Mentions,"(0.7, 0.8]",-1,0.7811,1.0,-0.7039,0.014589735300000004,-0.7184897352999999
KXLATENIGHTMENTION-26JUN12-UFC,Mentions,"(0.5, 0.6]",-1,0.57,0.0,0.08499999999999996,0.005444249999999999,0.07955574999999997
KXLATENIGHTMENTION-26JUN12-QATA,Mentions,"(0.5, 0.6]",-1,0.541,0.0,0.05600000000000005,0.0037004800000000034,0.052299520000000044
KXLATENIGHTMENTION-26JUN12-TRUM,Mentions,"(0.5, 0.6]",-1,0.5969,0.0,0.1119,0.0069564873000000004,0.1049435127
KXPERSONMENTION-26JUN12B-DATA,Mentions,"(0.9, 1.0]",-1,0.973,1.0,-0.517,0.017479770000000002,-0.53447977
KXPERSONMENTION-26JUN12B-ANTH,Mentions,"(0.7, 0.8]",-1,0.775,0.0,0.28500000000000003,0.014264250000000003,0.27073575000000005
KXEOWEEK-26JUN06-0,Politics,"(0.8, 0.9]",-1,0.83,1.0,-0.21000000000000002,0.011613000000000004,-0.22161300000000003
KXTRUMPSAY-26JUN15-GOLD,Mentions,"(0.8, 0.9]",-1,0.8139,1.0,-0.24610000000000004,0.012987435300000004,-0.25908743530000006
KXTRUMPSAY-26JUN15-WHO,Mentions,"(0.6, 0.7]",-1,0.6911,1.0,-0.6839,0.015132655300000002,-0.6990326552999999
KXTRUMPSAY-26JUN15-50,Mentions,"(0.6, 0.7]",-1,0.6471,1.0,-0.5729,0.017127991300000003,-0.5900279912999999
KXTRUMPSAY-26JUN15-EPST,Mentions,"(0.5, 0.6]",-1,0.6,1.0,-0.47000000000000003,0.017437000000000005,-0.487437
KXTRUMPSAYMONTH-26JUL01-PRED,Mentions,"(0.8, 0.9]",-1,0.8283,1.0,-0.3666999999999999,0.0162561777,-0.3829561776999999
KXHOCHULMENTION-26JUN12-BUFF,Mentions,"(-0.001, 0.1]",1,0.1,1.0,0.41000000000000003,0.016933000000000004,0.39306700000000006
KXHOCHULMENTION-26JUN12-ECON,Mentions,"(-0.001, 0.1]",1,0.1,1.0,0.41000000000000003,0.016933000000000004,0.39306700000000006
KXHOCHULMENTION-26JUN12-WORL,Mentions,"(-0.001, 0.1]",1,0.1,0.0,-0.59,0.016933000000000004,-0.606933
KXHOCHULMENTION-26JUN12-KNIC,Mentions,"(-0.001, 0.1]",1,0.1,0.0,-0.59,0.016933000000000004,-0.606933
KXHBIDENMENTION-26JUN12-REPU,Mentions,"(0.8, 0.9]",-1,0.85,1.0,-0.635,0.016224250000000003,-0.6512242500000001
KXHBIDENMENTION-26JUN12-DEMO,Mentions,"(0.4, 0.5]",-1,0.4294,1.0,-1.0556,0.0006930000000000006,-1.0562930000000001
KXHBIDENMENTION-26JUN12-BIBI,Mentions,"(0.3, 0.4]",-1,0.378,0.0,-0.10699999999999998,0.0006930000000000006,-0.10769299999999998
KXHBIDENMENTION-26JUN12-PARD,Mentions,"(0.4, 0.5]",-1,0.5,1.0,-0.985,0.001034250000000001,-0.98603425
KXHBIDENMENTION-26JUN12-HEAL,Mentions,"(0.8, 0.9]",-1,0.835,1.0,-0.65,0.015925,-0.665925
KXMAMDANIMENTION-26JUN12-MSG,Mentions,"(0.2, 0.3]",-1,0.2259,0.0,-0.2591000000000001,0.0006930000000000006,-0.2597930000000001
KXCARNEYMENTION-26JUN12-UKRA,Mentions,"(0.4, 0.5]",-1,0.4467,1.0,-1.0033,0.0006930000000000006,-1.0039930000000001
KXCARNEYMENTION-26JUN12-NATO,Mentions,"(0.4, 0.5]",-1,0.4467,0.0,-0.0033000000000000806,0.0006930000000000006,-0.0039930000000000816
KXCARNEYMENTION-26JUN12-AFFO,Mentions,"(0.4, 0.5]",-1,0.46,0.0,0.010000000000000009,0.0006930000000000006,0.009307000000000008
KXCS2MAP-26JUN121230TSAUR-2-AUR,Sports,"(0.2, 0.3]",-1,0.27,0.0,-0.19999999999999996,0.0006930000000000006,-0.20069299999999995
KXINXU-26JUN12H1600-T6949.9999,Financials,"(0.9, 1.0]",-1,0.99,1.0,-0.24,0.012768000000000002,-0.252768
KXINXU-26JUN12H1600-T6974.9999,Financials,"(0.9, 1.0]",-1,0.99,1.0,-0.08500000000000002,0.005444250000000002,-0.09044425000000002
KXUSFLYCAN-26JUN12-T3200,Economics,"(0.9, 1.0]",-1,0.98,1.0,-0.515,0.017484250000000003,-0.53248425
KXUSFLYCAN-26JUN12-T2000,Economics,"(0.4, 0.5]",-1,0.5,1.0,-0.995,0.0006930000000000006,-0.995693
KXUSFLYCAN-26JUN12-T1800,Economics,"(0.4, 0.5]",-1,0.42,1.0,-1.0750000000000002,0.0006930000000000006,-1.0756930000000002
KXBTCD-26JUN1217-T64499.99,Crypto,"(0.2, 0.3]",-1,0.29,0.0,-0.08999999999999986,0.0006930000000000006,-0.09069299999999986
KXWCMENTION-26JUN12CANBIH-HAND,Mentions,"(-0.001, 0.1]",1,0.02,0.0,-0.47500000000000003,0.017456250000000003,-0.49245625000000004
KXWCMENTION-26JUN12CANBIH-NQE,Mentions,"(-0.001, 0.1]",1,0.01,0.0,-0.465,0.01741425,-0.48241425000000004
KXWCMENTION-26JUN12CANBIH-BMOF,Mentions,"(0.2, 0.3]",-1,0.2943,0.0,-0.15569999999999995,0.0006930000000000006,-0.15639299999999995
KXTRUEV-26JUN12-T1239.20,Economics,"(0.4, 0.5]",-1,0.49,1.0,-1.005,0.0006930000000000006,-1.005693
KXTRUEV-26JUN12-T1229.20,Economics,"(0.4, 0.5]",-1,0.5,1.0,-0.995,0.0006930000000000006,-0.995693
KXTRUEV-26JUN12-T1219.20,Economics,"(0.4, 0.5]",-1,0.5,1.0,-0.995,0.0006930000000000006,-0.995693
KXTRUEV-26JUN12-T1179.20,Economics,"(0.8, 0.9]",-1,0.83,1.0,-0.665,0.01559425,-0.6805942500000001
KXTRUEV-26JUN12-T1169.20,Economics,"(0.8, 0.9]",-1,0.88,1.0,-0.615,0.016574250000000002,-0.63157425
KXTRUEV-26JUN12-T1159.20,Economics,"(0.9, 1.0]",-1,0.98,1.0,-0.515,0.017484250000000003,-0.53248425
KXTRUEV-26JUN12-T1189.20,Economics,"(0.4, 0.5]",-1,0.49,1.0,-1.005,0.0006930000000000006,-1.005693
KXTRUEV-26JUN12-T1139.20,Economics,"(0.8, 0.9]",-1,0.83,1.0,-0.665,0.01559425,-0.6805942500000001
KXTRUFBPPI-26JUN12-T990,Economics,"(0.9, 1.0]",-1,0.98,1.0,-0.515,0.017484250000000003,-0.53248425
KXTRUFBPPI-26JUN12-T965,Economics,"(0.9, 1.0]",-1,0.98,1.0,-0.515,0.017484250000000003,-0.53248425
KXTRUFTSA-26JUN12-T2220000,Economics,"(-0.001, 0.1]",1,0.015,1.0,0.49,0.017493,0.472507
KXTRUEV-26JUN12-T1149.20,Economics,"(0.8, 0.9]",-1,0.8097,1.0,-0.6853,0.015096473700000002,-0.7003964737
KXBRINFHIGH-27JAN01-T4.50,Economics,"(0.9, 1.0]",-1,0.96,1.0,-0.04500000000000004,0.0030082500000000027,-0.048008250000000044
KXMLBF5TOTAL-26JUN121937NYYTOR-7,Sports,"(0.2, 0.3]",-1,0.24,1.0,-1.24,0.0006930000000000006,-1.240693
KXMLBHIT-26JUN121840MIAPIT-PITJTRIOLO19-1,Sports,"(0.5, 0.6]",-1,0.59,1.0,-0.875,0.007656250000000001,-0.88265625
KXMLBHR-26JUN121905SDBAL-BALTWARD3-1,Sports,"(0.1, 0.2]",1,0.14,0.0,-0.21500000000000002,0.01181425,-0.22681425000000002
KXMLBHIT-26JUN121905SDBAL-SDWWAGNER7-1,Sports,"(0.5, 0.6]",-1,0.53,0.0,0.03500000000000003,0.002364250000000002,0.032635750000000026
KXPSAKIMENTION-26JUN12-HEAL,Mentions,"(0.8, 0.9]",-1,0.82,1.0,-0.665,0.01559425,-0.6805942500000001
KXPSAKIMENTION-26JUN12-REDI,Mentions,"(0.7, 0.8]",-1,0.7002,1.0,-0.7847999999999999,0.011822227200000002,-0.7966222272
KXPSAKIMENTION-26JUN12-NQE,Mentions,"(-0.001, 0.1]",1,0.01,0.0,-0.019999999999999997,0.001372,-0.021371999999999995
KXMLBSPREAD-26JUN121937NYYTOR-TOR8,Sports,"(0.2, 0.3]",-1,0.28,0.0,-0.21499999999999986,0.0006930000000000006,-0.21569299999999986
KXMLBF5-26JUN121845SEAWSH-SEA,Sports,"(0.5, 0.6]",-1,0.51,1.0,-0.965,0.002364250000000002,-0.9673642499999999
KXWCAST-26JUN12USAPAR-USAFBALOG9-1,Sports,"(0.1, 0.2]",1,0.1344,0.0,-0.1944,0.0109626048,-0.2053626048
KXPERSONMENTION-26JUN12-NQE,Mentions,"(-0.001, 0.1]",1,0.0105,0.0,-0.4155,0.0170001825,-0.4325001825
KXMLBHIT-26JUN121940LADCWS-CWSCMEIDROTH10-1,Sports,"(0.5, 0.6]",-1,0.6,1.0,-0.88,0.007392000000000001,-0.887392
KXLOVEISLMENTION-26JUN12-FIJI,Mentions,"(0.3, 0.4]",-1,0.339,0.0,-0.11099999999999999,0.0006930000000000006,-0.11169299999999999
KXLOVEISLMENTION-26JUN12-PULL,Mentions,"(0.8, 0.9]",-1,0.85,1.0,-0.6000000000000001,0.0168,-0.6168000000000001
KXLOVEISLMENTION-26JUN12-LOYA,Mentions,"(0.8, 0.9]",-1,0.85,0.0,0.3999999999999999,0.0168,0.38319999999999993
KXLOVEISLMENTION-26JUN12-DRAM,Mentions,"(0.7, 0.8]",-1,0.75,1.0,-0.7,0.014700000000000003,-0.7147
KXLOVEISLMENTION-26JUN12-MESS,Mentions,"(0.6, 0.7]",-1,0.7,1.0,-0.785,0.01181425,-0.7968142500000001
KXBTC-26JUN1223-B63850,Crypto,"(0.2, 0.3]",-1,0.2067,0.0,-0.028299999999999992,0.0006930000000000006,-0.02899299999999999
KXWCGAME-26JUN12USAPAR-PAR,Sports,"(0.2, 0.3]",-1,0.3,0.0,0.265,0.01363425,0.25136575
KXMLBHIT-26JUN121940PHIMIL-PHIKSCHWARBER12-1,Sports,"(0.5, 0.6]",-1,0.51,1.0,-0.97,0.002037000000000002,-0.9720369999999999
KXMLBMENTION-26JUN12AZCIN-ERRO,Mentions,"(0.7, 0.8]",-1,0.75,1.0,-0.735,0.01363425,-0.74863425
KXWCSCORE-26JUN12USAPAR-USA1PAR0,Sports,"(0.1, 0.2]",1,0.17,0.0,-0.25,0.013125000000000001,-0.263125
KXMLBHRR-26JUN121905SDBAL-BALARUTSCHMAN35-2,Sports,"(0.5, 0.6]",-1,0.56,0.0,0.07000000000000006,0.004557000000000005,0.06544300000000006
KXWCAST-26JUN12USAPAR-USAWMCKEN22-1,Sports,"(0.1, 0.2]",1,0.15,0.0,-0.245,0.012948250000000001,-0.25794825
KXWCGOAL-26JUN12USAPAR-PARAARCE18-1,Sports,"(0.1, 0.2]",1,0.14,0.0,-0.635,0.016224250000000003,-0.6512242500000001
KXWCMENTION-26JUN12USAPAR-CAPT,Mentions,"(0.8, 0.9]",-1,0.84,1.0,-0.645,0.01602825,-0.66102825
KXWCMENTION-26JUN12USAPAR-ADID,Mentions,"(0.4, 0.5]",-1,0.5,0.0,0.015000000000000013,0.001034250000000001,0.013965750000000013
KXWCMENTION-26JUN12USAPAR-VISA,Mentions,"(0.4, 0.5]",-1,0.5,1.0,-0.95,0.0033250000000000033,-0.953325
KXWCMENTION-26JUN12USAPAR-RED,Mentions,"(0.8, 0.9]",-1,0.9,1.0,-0.58,0.017052000000000005,-0.5970519999999999
KXMLBSPREAD-26JUN121845SEAWSH-WSH2,Sports,"(0.2, 0.3]",-1,0.28,0.0,-0.20999999999999996,0.0006930000000000006,-0.21069299999999996
KXMLBMENTION-26JUN12ATLNYM-MVP,Mentions,"(0.8, 0.9]",-1,0.9,1.0,-0.585,0.016994250000000002,-0.60199425
KXAAAGASD-26JUN13-4.125,Economics,"(-0.001, 0.1]",1,0.02,0.0,-0.515,0.017484250000000003,-0.53248425
KXAAAGASD-26JUN13-4.120,Economics,"(-0.001, 0.1]",1,0.03,0.0,-0.525,0.017456250000000003,-0.54245625
KXAAAGASD-26JUN13-4.115,Economics,"(-0.001, 0.1]",1,0.0508,0.0,-0.5458,0.0173531652,-0.5631531651999999
KXAAAGASD-26JUN13-4.090,Economics,"(0.8, 0.9]",-1,0.87,0.0,0.38,0.016492,0.363508
KXAAAGASD-26JUN13-4.085,Economics,"(0.9, 1.0]",-1,0.94,1.0,-0.55,0.017325,-0.5673250000000001
KXAAAGASD-26JUN13-4.080,Economics,"(0.9, 1.0]",-1,0.97,1.0,-0.52,0.017472,-0.5374720000000001
KXAAAGASD-26JUN13-4.075,Economics,"(0.9, 1.0]",-1,0.99,1.0,-0.5,0.0175,-0.5175
KXAAAGASD-26JUN13-4.070,Economics,"(0.9, 1.0]",-1,0.99,1.0,-0.5,0.0175,-0.5175
KXAAAGASD-26JUN13-4.065,Economics,"(0.9, 1.0]",-1,0.99,1.0,-0.5,0.0175,-0.5175
KXAAAGASD-26JUN13-4.130,Economics,"(-0.001, 0.1]",1,0.03,0.0,-0.525,0.017456250000000003,-0.54245625
KXMLBHIT-26JUN122010STLMIN-STLIHERRERA48-1,Sports,"(0.5, 0.6]",-1,0.6,1.0,-0.865,0.008174250000000001,-0.87317425
KXMLBTEAMTOTAL-26JUN122215CHCSF-SF4,Sports,"(0.5, 0.6]",-1,0.55,0.0,0.06000000000000005,0.003948000000000004,0.056052000000000046
KXBTC-26JUN1301-B63550,Crypto,"(0.2, 0.3]",-1,0.215,0.0,-0.1299999999999999,0.0006930000000000006,-0.1306929999999999
KXMLBTB-26JUN122205COLATH-ATHNKURTZ16-5,Sports,"(0.1, 0.2]",1,0.19,1.0,0.6699999999999999,0.015477,0.654523
KXBTC-26JUN1307-B63650,Crypto,"(0.2, 0.3]",-1,0.25,0.0,-0.2250000000000001,0.0006930000000000006,-0.2256930000000001
KXWTAMATCH-26JUN13POHKOR-KOR,Sports,"(0.5, 0.6]",-1,0.59,0.0,0.14500000000000002,0.008678250000000002,0.13632175000000002
KXFISAEXTEND-26MAY-JUN13,Politics,"(0.8, 0.9]",-1,0.845,0.0,0.8049999999999999,0.010988250000000001,0.7940117499999999
KXMUSKTRILLION-29,Economics,"(0.4, 0.5]",-1,0.4423,1.0,-0.8177,0.010434669700000001,-0.8281346696999999
KXTRILLIONAIRE-30-MZ,Economics,"(-0.001, 0.1]",1,0.06,0.0,-0.09,0.005733,-0.095733
KXTRILLIONAIRE-30-SB,Economics,"(-0.001, 0.1]",1,0.03,0.0,-0.05499999999999999,0.00363825,-0.058638249999999996
KXTRILLIONAIRE-30-SA,Economics,"(-0.001, 0.1]",1,0.05,0.0,-0.075,0.00485625,-0.07985625
KXTRILLIONAIRE-30-LP,Economics,"(-0.001, 0.1]",1,0.04,0.0,-0.065,0.00425425,-0.06925425
KXTRILLIONAIRE-30-LE,Economics,"(-0.001, 0.1]",1,0.04,0.0,-0.07,0.004557,-0.07455700000000001
KXTRILLIONAIRE-30-JH,Economics,"(-0.001, 0.1]",1,0.0454,0.0,-0.0704,0.004581068800000001,-0.07498106880000001
KXTRILLIONAIRE-30-JB,Economics,"(-0.001, 0.1]",1,0.1,0.0,-0.135,0.008174250000000001,-0.14317425
KXTRILLIONAIRE-30-SRB,Economics,"(-0.001, 0.1]",1,0.03,0.0,-0.05499999999999999,0.00363825,-0.058638249999999996
KXTRILLIONAIRE-30-WB,Economics,"(-0.001, 0.1]",1,0.03,0.0,-0.05499999999999999,0.00363825,-0.058638249999999996
KXWCMENTION-26JUN12USAPAR-WHAT,Mentions,"(0.5, 0.6]",-1,0.57,0.0,0.11999999999999988,0.007391999999999995,0.11260799999999989
KXPSAKIMENTION-26JUN12-AFFO,Mentions,"(0.8, 0.9]",-1,0.84,0.0,0.355,0.01602825,0.33897174999999996
KXPSAKIMENTION-26JUN12-HOUS,Mentions,"(0.3, 0.4]",-1,0.3074,0.0,-0.17759999999999998,0.0006930000000000006,-0.17829299999999998
KXMAMDANIMENTION-26JUN13-MUSL,Mentions,"(-0.001, 0.1]",1,0.02,0.0,-0.505,0.017498250000000003,-0.52249825
KXMRBEASTMENTION-26MAY09C-MILL,Mentions,"(0.5, 0.6]",-1,0.51,1.0,-0.72,0.014112000000000001,-0.734112
KXMRBEASTMENTION-26MAY09C-FEAS,Mentions,"(0.5, 0.6]",-1,0.51,1.0,-0.72,0.014112000000000001,-0.734112
KXMRBEASTMENTION-26MAY09C-CONT,Mentions,"(0.5, 0.6]",-1,0.51,1.0,-0.72,0.014112000000000001,-0.734112
KXMRBEASTMENTION-26MAY09C-CHAN,Mentions,"(0.5, 0.6]",-1,0.51,0.0,0.28,0.014112000000000001,0.265888
KXMRBEASTMENTION-26MAY09C-SURV,Mentions,"(0.5, 0.6]",-1,0.51,0.0,0.28,0.014112000000000001,0.265888
KXMRBEASTMENTION-26MAY09C-AI,Mentions,"(0.5, 0.6]",-1,0.51,0.0,0.28,0.014112000000000001,0.265888
KXLATENIGHTMENTION-26JUN13-CARP,Mentions,"(0.5, 0.6]",-1,0.5444,1.0,-0.9056,0.005984204800000003,-0.9115842047999999
KXLATENIGHTMENTION-26JUN13-ITAL,Mentions,"(0.3, 0.4]",-1,0.3998,1.0,-1.0502,0.0006930000000000006,-1.050893
KXLATENIGHTMENTION-26JUN13-MESS,Mentions,"(0.6, 0.7]",-1,0.6206,0.0,0.17060000000000008,0.009904694800000004,0.16069530520000008
KXLATENIGHTMENTION-26JUN13-NQE,Mentions,"(-0.001, 0.1]",1,0.01,0.0,-0.46,0.017388000000000004,-0.47738800000000003
KXFOXNEWSMENTION-26JUN13-TRUM,Mentions,"(0.8, 0.9]",-1,0.8415,1.0,-0.5985,0.016820842500000002,-0.6153208425000001
KXFOXNEWSMENTION-26JUN13-DEI,Mentions,"(0.8, 0.9]",-1,0.84,1.0,-0.6000000000000001,0.0168,-0.6168000000000001
KXFOXNEWSMENTION-26JUN13-250,Mentions,"(0.8, 0.9]",-1,0.848,0.0,0.4079999999999999,0.016907520000000002,0.3910924799999999
KXCARNEYMENTION-26JUN13-AI,Mentions,"(0.8, 0.9]",-1,0.8291,1.0,-0.6559,0.0157986633,-0.6716986633
KXTRUMPKENNEDYNAME-26-26AUG01,Politics,"(0.8, 0.9]",-1,0.82,1.0,-0.19,0.010773000000000001,-0.200773
KXMLBMENTION-26JUN12ATLNYM-WILD,Mentions,"(0.3, 0.4]",-1,0.39,0.0,-0.08499999999999996,0.0006930000000000006,-0.08569299999999996
KXPERSONMENTION-26JUN12-HIST,Mentions,"(0.8, 0.9]",-1,0.85,1.0,-0.565,0.017204250000000004,-0.58220425
KXPERSONMENTION-26JUN12-TRUM,Mentions,"(0.7, 0.8]",-1,0.75,0.0,0.53,0.017437,0.512563
KXWCSQUAD-26BRA-JVIC,Sports,"(0.2, 0.3]",-1,0.2538,0.0,-0.23619999999999997,0.0006930000000000006,-0.23689299999999996
KXXRPD-26JUN1317-T1.1399,Crypto,"(0.2, 0.3]",-1,0.28,1.0,-1.22,0.0006930000000000006,-1.220693
KXMLBSPREAD-26JUN131410STLMIN-MIN3,Sports,"(0.2, 0.3]",-1,0.24,0.0,-0.20999999999999996,0.0006930000000000006,-0.21069299999999996
KXWCGOAL-26JUN13QATSUI-SUIGXHAKA34-1,Sports,"(0.1, 0.2]",1,0.19,0.0,-0.665,0.01559425,-0.6805942500000001
KXWCMENTION-26JUN13QATSUI-HAND,Mentions,"(0.2, 0.3]",-1,0.23,0.0,-0.26,0.0006930000000000006,-0.260693
KXWCMENTION-26JUN13QATSUI-LEVI,Mentions,"(0.8, 0.9]",-1,0.83,0.0,0.33999999999999997,0.015708,0.32429199999999997
KXWCMENTION-26JUN13QATSUI-NQE,Mentions,"(-0.001, 0.1]",1,0.01,0.0,-0.5,0.0175,-0.5175
KXMLBHR-26JUN131507NYYTOR-NYYBRICE22-1,Sports,"(0.2, 0.3]",-1,0.2318,0.0,0.11680000000000001,0.007221043200000002,0.10957895680000002
KXMLBKS-26JUN131507NYYTOR-NYYCSCHLITTLER31-4,Sports,"(0.8, 0.9]",-1,0.81,1.0,-0.3999999999999999,0.016800000000000002,-0.4167999999999999
KXMLBHR-26JUN131610AZCIN-AZCCARROLL7-1,Sports,"(0.2, 0.3]",-1,0.22,1.0,-1.2650000000000001,0.0006930000000000006,-1.2656930000000002
KXMLBHR-26JUN131610AZCIN-CINMMCLAIN9-1,Sports,"(0.1, 0.2]",1,0.13,0.0,-0.2,0.011200000000000002,-0.2112
KXMLBHR-26JUN131610AZCIN-CINNMARTE4-1,Sports,"(0.1, 0.2]",1,0.13,1.0,0.8049999999999999,0.010988250000000001,0.7940117499999999
KXMLBHR-26JUN131610DETCLE-DETKMCGONIGLE85-1,Sports,"(0.1, 0.2]",1,0.12,0.0,-0.15,0.008925,-0.15892499999999998
KXBTCD-26JUN1319-T64599.99,Crypto,"(0.2, 0.3]",-1,0.2167,0.0,0.2117,0.011681817700000001,0.20001818229999999
KXMLBHR-26JUN131610LADCWS-LADMMUNCY13-1,Sports,"(0.1, 0.2]",1,0.2,1.0,0.7,0.014700000000000003,0.6852999999999999
KXMLBHRR-26JUN131605SDBAL-BALGHENDERSON2-1,Sports,"(0.2, 0.3]",-1,0.25,1.0,-1.1400000000000001,0.0006930000000000006,-1.1406930000000002
KXMLBHRR-26JUN131605SEAWSH-WSHCABRAMS5-2,Sports,"(0.5, 0.6]",-1,0.57,1.0,-0.915,0.005444249999999999,-0.9204442500000001
KXMLBHRR-26JUN131605SEAWSH-SEADCANZONE8-2,Sports,"(0.5, 0.6]",-1,0.54,0.0,0.06500000000000006,0.0042542500000000046,0.06074575000000006
KXCODGAME-26JUN131800FAZMH-FAZ,Sports,"(0.7, 0.8]",-1,0.76,0.0,0.29000000000000004,0.014413000000000002,0.275587
KXMLBHIT-26JUN131610LADCWS-LADMMUNCY13-2,Sports,"(0.1, 0.2]",1,0.2,1.0,0.6799999999999999,0.015232,0.6647679999999999
KXNASCARRACE-MILB2PB26-WIBY,Sports,"(0.2, 0.3]",-1,0.2938,0.0,0.11380000000000012,0.0070594692000000075,0.10674053080000012
KXWCGOAL-26JUN13BRAMAR-BRABGUIMA39-1,Sports,"(0.1, 0.2]",1,0.11,0.0,-0.245,0.012948250000000001,-0.25794825
KXBTC-26JUN1320-B64650,Crypto,"(0.2, 0.3]",-1,0.24,0.0,0.11499999999999999,0.00712425,0.10787574999999999
KXWCMENTION-26JUN13BRAMAR-HIST,Mentions,"(0.3, 0.4]",-1,0.4,1.0,-1.085,0.0006930000000000006,-1.085693
